sensitive_attribute,session,score,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
L,49049,1,5.0,7.000514382627901,0.21094356975514514,11.06012424344445,4.274611179534607,6.121756455089424,4.2290327526334375,1.0,6.595049274519735,0.31772532567510064,6.718657107660662,3.373042218359741,7.037313519296527,2.3022027295051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.0,53.0,0.0,0.0
L,49049,0,1.0,7.000514382627901,0.12942852795066087,8.282257666875754,5.846715563977834,7.586438682043905,4.74936249307975,1.0,6.595049274519735,0.3079467153620714,6.172694885971465,3.573712913821892,7.038308544254244,2.502788475153957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,74.0,0.0,0.0
H,49049,0,0.0,7.000514382627901,0.0,0.0,0.0,0.0,0.0,1.0,6.595049274519735,0.2651804449025015,6.434114961648494,3.478402734017567,7.0378111555347145,2.40752076935422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,14.0
L,49049,0,0.0,7.000514382627901,0.0,0.0,0.0,0.0,0.0,1.0,6.595049274519735,0.2795590191264302,5.502045471646532,3.81487497063878,7.039799227760099,2.7438231207802537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0
H,49049,0,4.0,7.000514382627901,0.4827233402117033,12.891128540648275,3.294563958100122,6.2414548658998665,3.2076193047401804,1.0,6.595049274519735,0.4095758086966412,7.746384933089263,2.967577110251576,7.035819123003472,1.8968650596492924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,53.0,0.0,7.0
L,49049,0,2.0,7.000514382627901,0.17365386760986531,9.845573437839175,4.774207756895256,6.948825647527023,4.448877971317499,1.0,6.595049274519735,0.3608249745323368,7.746384933089263,2.967577110251576,7.035819123003472,1.8968650596492924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,49.0,0.0,0.0
L,49049,0,1.0,7.000514382627901,0.09170000789011827,7.403969617271718,6.179058407257036,7.6057379395484235,5.081552053010643,1.0,6.595049274519735,0.16451930921443944,3.2593078509502096,4.6723252024900015,7.049188968109938,3.600466791852931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,213.0,0.0,1.0
H,49049,1,0.0,7.000514382627901,0.0,0.0,0.0,0.0,0.0,1.0,6.595049274519735,0.1405447120071944,4.039208925500252,4.353871471371466,7.0447521848889485,3.282395034748893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0
L,49049,0,1.0,7.000514382627901,0.12538422516058526,8.379231072358202,5.807494850824553,7.5845357318978195,4.710156735657505,1.0,6.595049274519735,0.3496461015837974,7.029530914516441,3.255259182703357,7.036815635293213,2.184462171461693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,65.0,6.0,2.0
L,49049,1,0.0,7.000514382627901,0.0,0.0,0.0,0.0,0.0,1.0,6.595049274519735,0.4015208135712984,7.029530914516441,3.255259182703357,7.036815635293213,2.184462171461693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
L,49049,0,4.0,7.000514382627901,0.3385479180682654,12.25639523396602,3.711202366806412,6.263236030006025,3.6242147038197867,1.0,6.595049274519735,0.2785203782733952,5.309748076765897,3.8838678421257313,7.040295628862376,2.812773525477556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,113.0,5.0,0.0
L,49049,0,0.0,7.000514382627901,0.0,0.0,0.0,0.0,0.0,1.0,6.595049274519735,0.3813276969732837,6.172694885971465,3.573712913821892,7.038308544254244,2.502788475153957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0
L,49049,0,3.0,7.000514382627901,0.16490145204479748,9.969937960795923,4.680304494404201,6.596989886801019,4.519867817918912,1.0,6.595049274519735,0.268390977166002,4.962843670417695,4.009030985079739,7.041287692435803,2.9378517402621633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.0,115.0,39.0,1.0
H,74301,0,3.0,7.3189681137464335,0.38384889513225706,12.110643083406543,4.019013570786623,6.548738170112365,3.8586667850865015,1.0,7.3189681137464335,0.30859425886794256,6.58279226640212,3.682624705445822,7.300478124581348,2.590028171132753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0,102.0,0.0,39.0
H,74301,1,1.0,7.3189681137464335,0.14622233962826556,8.786120922148593,5.798268245170356,7.603164638805605,4.700221192486488,1.0,7.3189681137464335,0.3637395909097307,7.801141504236486,3.2771595973376573,7.2984880741733384,2.1846427214493063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,64.0,11.0,64.0
H,74301,0,1.0,7.3189681137464335,0.10229367042677406,7.5838543597546515,6.2335863164282,7.628565816349336,5.135397924793104,1.0,7.3189681137464335,0.35629712227780946,7.4561440091355715,3.3949426329940406,7.298985958176651,2.302405841904615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,79.0,0.0,88.0
H,74301,0,5.0,7.3189681137464335,0.3774670972441619,12.115616245290425,4.062788356175647,6.099866022298995,4.017252617081431,1.0,7.3189681137464335,0.3446764796689333,7.4561440091355715,3.3949426329940406,7.298985958176651,2.302405841904615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.0,63.0,11.0,51.0
H,74301,0,0.0,7.3189681137464335,0.0,0.0,13.140685918316212,10.71687436788802,12.958364361522255,0.0,7.3189681137464335,0.0,0.0,8.067017585969584,8.629628882884806,10.929218466899052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,53.0,0.0,986.0
H,74301,0,1.0,7.3189681137464335,0.17025807117538522,9.305152929705523,5.585175029709647,7.594071491680336,4.487177712148866,1.0,7.3189681137464335,0.4272521103163817,7.4561440091355715,3.3949426329940406,7.298985958176651,2.302405841904615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,78.0,0.0,133.0
H,74301,0,0.0,7.3189681137464335,0.0,0.0,14.034503794338308,10.799013436614118,12.958364361522255,1.0,7.3189681137464335,0.3885290836338077,7.140368522555651,3.5003031486518674,7.299483594414839,2.4077464427579747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.0,76.0,17.0,49.0
L,74301,0,4.0,7.3189681137464335,0.2647823146614508,11.376959225631248,4.339392045864924,6.322010316648028,4.252290052571705,0.0,7.3189681137464335,0.0,0.0,8.760164766529531,8.632615445582555,10.929218466899052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.0,110.0,15.0,30.0
H,74301,0,1.0,7.3189681137464335,0.09672497400581698,7.253026844823506,6.344811951538425,7.636891488863264,5.246576451358502,1.0,7.3189681137464335,0.2435938804283904,5.693591293759228,3.9703067778976022,7.302464222552977,2.8776305915047766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.0,111.0,0.0,48.0
L,74301,0,2.0,7.3189681137464335,0.18492140597791487,10.08532515614152,4.84943321525837,6.964199335249687,4.52398383219296,0.0,7.3189681137464335,0.0,0.0,8.760164766529531,8.632615445582555,10.929218466899052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,102.0,18.0,19.0
H,74301,0,1.0,7.3189681137464335,0.087013613194656,6.949855992881068,6.444895410095406,7.645148416507835,5.346612803589768,1.0,7.3189681137464335,0.4394966583601622,7.801141504236486,3.2771595973376573,7.2984880741733384,2.1846427214493063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,72.0,18.0,64.0
H,74301,1,4.0,7.3189681137464335,0.31669263378990553,12.101505292502813,4.053026629297891,6.29364919902633,3.965965867487148,1.0,7.3189681137464335,0.5282188377494956,8.179614127825047,3.143628204713135,7.297989942158054,2.051131244422481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.0,57.0,11.0,196.0
L,74301,0,3.0,7.3189681137464335,0.17416620023905047,11.203896095168435,4.403425269696955,6.576543483192703,4.243026126187543,1.0,7.3189681137464335,0.30514196736559124,6.335432031285371,3.7626674131193583,7.300975019001508,2.6700509651915496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.0,93.0,0.0,40.0
H,74301,0,0.0,7.3189681137464335,0.0,0.0,13.328284532211011,10.729029730267802,12.958364361522255,1.0,7.3189681137464335,0.3626675017057211,7.140368522555651,3.5003031486518674,7.299483594414839,2.4077464427579747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,84.0,0.0,845.0
H,74301,0,0.0,7.3189681137464335,0.0,0.0,13.328284532211011,10.729029730267802,12.958364361522255,0.0,7.3189681137464335,0.0,0.0,8.914315446356788,8.633608987641432,10.929218466899052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,117.0,15.0,39.0
H,74301,0,0.0,7.3189681137464335,0.0,0.0,13.156434275284349,10.717814659447663,12.958364361522255,1.0,7.3189681137464335,0.4005649392260809,7.140368522555651,3.5003031486518674,7.299483594414839,2.4077464427579747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,90.0,0.0,425.0
H,74301,0,4.0,7.3189681137464335,0.354576493957274,12.028548834959366,4.084117216367922,6.296385178845204,3.997052527676079,1.0,7.3189681137464335,0.32698967469392143,5.892583246651489,3.905768256760032,7.3019680677425,2.8131119827923596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.0,108.0,13.0,62.0
H,74301,0,1.0,7.3189681137464335,0.09637518104937974,6.188235912858599,6.692086121192451,7.669071922617077,5.593664825612357,0.0,7.3189681137464335,0.0,0.0,8.577843209735574,8.631620915416047,10.929218466899052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,89.0,6.0,109.0
H,74301,1,2.0,7.3189681137464335,0.21206106963477026,10.205695753198931,4.806349629122058,6.960962338203559,4.480909407987703,1.0,7.3189681137464335,0.2241873449225328,5.169836675551672,4.142157034824262,7.303951211674553,3.0494211135348888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.0,124.0,0.0,199.0
L,74301,1,2.0,7.3189681137464335,0.3047223575771944,11.455772977087125,4.291322318502369,6.9308707400449885,3.965965867487148,1.0,7.3189681137464335,0.4526661947914986,9.05856749764282,2.807155968091922,7.296992933102387,1.7146988401865964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,44.0,11.0,96.0
L,38142,1,6.0,8.20812224787076,0.42651767320027945,14.397570822049833,7.112641110394431,12.512904038979821,6.9190026300589045,2.0,11.617511341348507,0.6573987613203293,11.334017446584554,6.740123944412017,13.216077196761132,4.8139799620922625,0.0,18.79681931085254,0.0,0.0,0.0,0.0,0.0,549.0,69.0,0.0,110.0
L,38142,0,3.0,8.20812224787076,0.13826648657055726,6.7798125550468935,11.242974371039457,13.950324128232177,14.141850475118625,2.0,11.617511341348507,0.7645048905589777,13.645647070797539,5.718472696880036,13.21209313169865,3.79309299406434,0.0,18.79681931085254,0.0,0.0,21.607530079509573,19.50988483117839,24.113056016500312,1312.0,48.0,19.0,77.0
H,38142,0,3.0,8.20812224787076,0.16404924302365453,6.993992532667034,10.980129513540051,13.9274980416133,14.010853685721374,2.0,11.617511341348507,0.6340097833397675,11.835252762772352,6.529402913096362,13.215081924284757,4.603449972846496,0.0,18.79681931085254,0.0,0.0,22.418460295725907,19.51088358275969,24.113056016500312,1322.0,69.0,29.0,89.0
L,38142,0,7.0,8.20812224787076,0.5806407424341886,14.952014242896185,6.592715584243726,12.279087418553194,6.4621179525556975,2.0,11.617511341348507,0.7175670557005299,12.983628077212606,6.02677405653455,13.213089892247565,4.101203256033061,0.0,18.79681931085254,0.0,0.0,0.0,0.0,0.0,553.0,62.0,0.0,45.0
H,38142,0,5.0,8.20812224787076,0.24256711063733716,7.850101282968158,10.501663506782538,13.52644665910626,13.566359046833837,2.0,11.617511341348507,0.5278767740813107,9.692130112571988,7.413068417654443,13.220053341211901,5.486160452332028,0.0,18.79681931085254,0.0,0.0,24.61568487306213,19.516865641057926,24.113056016500312,1562.0,108.0,71.0,568.0
L,38142,0,9.0,8.20812224787076,0.5807658851399381,14.925429127495141,6.7722771694775865,11.966773280795028,6.699934386659587,2.0,11.617511341348507,0.9278350697602944,14.3788043621312,5.353829583292125,13.211095874136227,3.4286409967081646,0.0,18.79681931085254,0.0,0.0,0.0,0.0,0.0,764.0,44.0,0.0,123.0
L,38142,0,7.0,8.20812224787076,0.4161810685472477,13.762463308084474,7.834685052867156,12.343456438594732,7.701859033825159,2.0,11.617511341348507,0.5460246029851237,9.692130112571988,7.413068417654443,13.220053341211901,5.486160452332028,0.0,18.79681931085254,0.0,0.0,22.993824440629467,19.511881835837567,24.113056016500312,1065.0,98.0,31.0,106.0
L,38142,0,14.0,8.20812224787076,0.5633363160298175,15.64698606345157,6.230624889202344,11.19484286041832,6.276784026268678,2.0,11.617511341348507,0.5339737301810729,11.334017446584554,6.740123944412017,13.216077196761132,4.8139799620922625,0.0,18.79681931085254,0.0,0.0,0.0,0.0,0.0,1183.0,85.0,0.0,70.0
H,38142,0,4.0,8.20812224787076,0.22051459207669089,7.823867445373106,10.206062373530148,13.66893655398766,13.512394117462172,2.0,11.617511341348507,0.7002366107389597,12.382872625269616,6.293836841783596,13.214086156278125,4.3680749621386,0.0,18.79681931085254,0.0,0.0,0.0,0.0,0.0,1023.0,57.0,0.0,95.0
L,38142,0,1.0,8.20812224787076,0.03588329446055165,4.168052141451355,12.695883435106024,14.667116998986735,14.878202443708329,2.0,11.617511341348507,0.6261321303201803,11.334017446584554,6.740123944412017,13.216077196761132,4.8139799620922625,0.0,18.79681931085254,0.0,0.0,0.0,0.0,0.0,843.0,80.0,0.0,113.0
H,38142,0,5.0,8.20812224787076,0.2621530090814157,7.803615896676952,10.57402281993754,13.532829158254387,13.602467105307667,2.0,11.617511341348507,0.5784258681393768,10.873512821430676,6.930744304020664,13.217071974200193,5.004409298162363,0.0,18.79681931085254,0.0,0.0,22.418460295725907,19.51088358275969,24.113056016500312,1262.0,82.0,26.0,283.0
L,38142,0,2.0,8.20812224787076,0.13448649902045895,6.525001670736223,11.014499987502894,14.184726524347365,14.161295203855133,1.0,11.617511341348507,0.6303868529630094,8.388059007467133,5.827336409416,13.717373151027045,10.292426540375578,0.0,18.79681931085254,0.0,0.0,20.22123571838969,19.508885580595525,24.113056016500312,827.0,14.0,6.0,142.0
L,38142,0,11.0,8.20812224787076,0.5480438752862399,14.507063043420048,7.337254738976084,11.684406746243305,7.325859828119628,2.0,11.617511341348507,0.7386431220165451,13.645647070797539,5.718472696880036,13.21209313169865,3.79309299406434,0.0,18.79681931085254,0.0,0.0,0.0,0.0,0.0,1287.0,48.0,0.0,77.0
H,38142,0,4.0,8.20812224787076,0.24395397689781026,12.084273847227598,8.955344358882163,13.128140293261735,8.521375897396394,2.0,11.617511341348507,0.5393143581692487,9.692130112571988,7.413068417654443,13.220053341211901,5.486160452332028,0.0,18.79681931085254,0.0,0.0,0.0,0.0,0.0,1023.0,106.0,0.0,156.0
H,38142,0,9.0,8.20812224787076,0.3628271113617623,13.257753815521642,8.206654973581902,12.187369873000634,8.048114549547961,2.0,11.617511341348507,0.4993498756880954,11.334017446584554,6.740123944412017,13.216077196761132,4.8139799620922625,0.0,18.79681931085254,0.0,0.0,21.607530079509573,19.50988483117839,24.113056016500312,1233.0,66.0,19.0,1117.0
L,38142,1,12.0,8.20812224787076,0.5514969249951139,15.892886305244891,5.645536449745551,11.421553369168425,5.653298330374144,2.0,11.617511341348507,0.9423061170603052,15.19521741947376,4.9075424806637065,13.210098119064398,2.9825450288610726,0.0,18.79681931085254,0.0,0.0,0.0,0.0,0.0,750.0,35.0,0.0,113.0
H,38142,0,10.0,8.20812224787076,1.0206596973439908,16.419036826383373,4.233687707057955,11.65451727742369,4.212857485512793,2.0,11.617511341348507,0.6669347731534531,12.382872625269616,6.293836841783596,13.214086156278125,4.3680749621386,0.0,18.79681931085254,0.0,0.0,0.0,0.0,0.0,299.0,58.0,0.0,43.0
L,38142,0,8.0,8.20812224787076,0.3272462581942914,6.871389946327438,11.203824376304468,13.28241316668901,13.388481834967381,1.0,11.617511341348507,0.57622541214173,8.22679705663676,6.1986855632279925,13.625508984576108,10.446541375125255,0.0,18.79681931085254,0.0,0.0,0.0,0.0,0.0,1471.0,25.0,0.0,485.0
L,3432,0,25.0,9.494948621030769,0.9028069370729764,18.573047538860635,5.892903631252471,10.391858214709163,5.979112880272202,4.0,11.744314547984207,0.7587946861254404,11.471750528783886,6.207315649279909,12.471734384516635,5.100645390134941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.0,135.0,0.0,3.0
L,3432,0,6.0,9.494948621030769,0.379933619139473,14.412794030941779,8.910871306833569,12.74040833049118,8.59731675655138,3.0,11.744314547984207,0.7839031358258066,12.384148132044304,5.895839573887557,12.655892191083662,4.645238301944631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.0,93.0,0.0,1.0
L,3432,1,6.0,9.494948621030769,0.4350905009913612,14.126685817400162,8.826513894294964,12.891983476734376,7.805712980750611,5.0,11.744314547984207,0.9780673795683524,14.055313472917053,5.083842592318087,12.150192768180082,4.100071108670448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,116.0,0.0,1.0
H,3432,1,10.0,9.494948621030769,0.6566669565405732,15.945065647448684,7.932515449417554,12.127326425257912,7.716289271068194,4.0,11.744314547984207,0.8906034667861488,12.604063778909328,5.76102854665149,12.467770062108656,4.654943492770479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.0,111.0,0.0,234.0
L,3432,1,22.0,9.494948621030769,0.959972994949032,18.618223584592855,5.64388922990234,10.686156914416898,5.691965042369108,4.0,11.744314547984207,1.0208890145643288,15.308036619989364,4.610300256844368,12.460813533356006,3.505239762706629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,67.0,0.0,8.0
L,3432,0,7.0,9.494948621030769,0.5320051574516382,10.361717116753914,10.283580743495996,13.428601526189306,13.254215372951796,2.0,11.744314547984207,0.6060237063267349,8.725629937776036,6.776952690313865,13.108023519039232,10.71819169421742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,51.0,0.0,528.0
L,3432,0,3.0,9.494948621030769,0.26970571970037205,9.013189179083676,10.948566685112764,14.11304213860503,13.933383949001612,1.0,11.744314547984207,0.36706621262133854,6.914567939129852,7.790689445781151,13.343484999490313,11.256806699023668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,42.0,0.0,679.0
L,3432,0,31.0,9.494948621030769,0.3884564284982644,16.73198099832196,7.579569047264213,10.347392219223492,7.6824029530727085,4.0,11.744314547984207,0.8327239909132209,14.007149793501775,5.185664401747927,12.463797866165395,4.080164740332616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4278.0,98.0,0.0,1.0
H,3432,0,7.0,9.494948621030769,0.5653196571593213,10.535823155303623,9.934263375399228,13.405274926328767,13.079733641714654,1.0,11.744314547984207,0.3899022289722971,7.286075854781866,7.426046332193241,13.342487741927886,11.074637723136036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,40.0,0.0,945.0
H,3432,0,4.0,9.494948621030769,0.3697000258067693,14.337525860993145,9.122969282003403,13.31203533973558,8.234605057004597,2.0,11.744314547984207,0.7752657019004591,13.794587042049193,5.671497912542394,12.885383517847837,3.7927506445026435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,52.0,0.0,129.0
L,3432,0,4.0,9.494948621030769,0.3671838008594575,10.005755099398552,9.954715730698457,13.850343934377301,13.32823841887696,1.0,11.744314547984207,0.4291782461436695,7.699771410741889,6.979759229564822,13.34148998685606,10.851646776012633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,32.0,0.0,655.0
H,3432,0,6.0,9.494948621030769,0.4568838964409153,10.241263622757328,10.253300578709558,13.550112740824765,13.307209779084095,1.0,11.744314547984207,0.5617457373058874,8.163273294518321,6.404395084661259,13.340491733778189,10.564117331043255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,24.0,0.0,893.0
H,3432,0,11.0,9.494948621030769,0.6348588189906021,11.024911065072954,9.489872503732986,12.99810412650182,12.650714738537333,4.0,11.744314547984207,0.7883904819747776,8.60674093861591,7.762947174466005,12.767480161054685,10.96935350666261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,102.0,0.0,1958.0
L,3432,0,15.0,9.494948621030769,0.7183643522850742,16.386894664439303,7.515111171367231,11.689469570845214,7.333525249004043,2.0,11.744314547984207,0.4492317291075357,6.7664318396908225,8.4303098366828,13.116972079829075,11.544183679487851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,122.0,0.0,1.0
H,3432,0,5.0,9.494948621030769,0.4165174404019764,10.141147699379136,10.121757496486566,13.686202659114453,13.319880076894808,1.0,11.744314547984207,0.7034194507231409,8.686152180619983,5.593464868444931,13.339492982196882,10.158804873716196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,15.0,0.0,1030.0
L,3432,0,1.0,9.494948621030769,0.21975025313223354,8.183979395373802,10.065730959992145,14.738047524005534,13.615524264265733,2.0,11.744314547984207,0.5490084871768999,8.198131696516816,7.279581546875678,13.110015551076426,10.96935350666261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,63.0,0.0,2.0
L,3432,0,18.0,9.494948621030769,0.6535739040374091,16.731489054914793,7.3597250564603796,11.304713345514473,7.310176683757866,5.0,11.744314547984207,0.8013998186193125,12.609789745489955,5.7518900837678,12.310369514210775,4.710764597580725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.0,152.0,0.0,1.0
H,3432,0,15.0,9.494948621030769,0.9944094751082284,18.58436825000703,5.518442817497999,11.235222293342204,5.511565729871551,2.0,11.744314547984207,0.4054565131064927,10.166092462275165,7.2178776890093586,12.892350432083655,5.337394349253263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,73.0,0.0,860.0
L,3432,0,6.0,9.494948621030769,0.4733817070174861,10.538466563783963,9.644562596235962,13.515247311360602,13.003146327631175,3.0,11.744314547984207,0.8465164413153304,12.7848075483308,5.735754158540482,12.65489840224334,4.485324663343652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,81.0,0.0,116.0
H,3432,1,8.0,9.494948621030769,0.4586013559955805,13.925626611015904,9.499725644217891,12.693861022142615,8.758845852929701,1.0,11.744314547984207,0.2978810441796177,5.743211241730548,8.812340693313132,13.347469064552794,11.767022231867195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,69.0,14.0,13.0
H,3432,0,17.0,9.494948621030769,0.6376207904642854,11.318290902806904,9.230710148984668,12.602715512024693,12.314941448397427,2.0,11.744314547984207,0.5928864862186984,8.198131696516816,7.279581546875678,13.110015551076426,10.96935350666261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,74.0,0.0,1644.0
L,3432,0,18.0,9.494948621030769,0.7626514422474233,17.190266394503713,7.173641120902509,11.051686723084565,7.2072436615523126,2.0,11.744314547984207,0.6858229860824845,12.518029623193696,6.2468620574459575,12.887376542427313,4.367618607008374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827.0,66.0,0.0,122.0
L,3432,0,2.0,9.494948621030769,0.1508618886009856,8.50668792235208,10.933490014427397,14.378751543806992,14.050894831291235,2.0,11.744314547984207,0.6819758386793656,13.125342221109856,5.979799272196912,12.88638027839675,4.10080389675866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,54.0,0.0,162.0
H,3432,0,4.0,9.494948621030769,0.3860117348228582,9.733929871491565,10.417600438956267,13.8740577526248,13.55937120719871,2.0,11.744314547984207,0.6635744439846433,8.725629937776036,6.776952690313865,13.108023519039232,10.71819169421742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,59.0,0.0,570.0
H,3432,0,7.0,9.494948621030769,0.5215338569229554,10.423728433151163,10.164733902554396,13.420235257889091,13.194855651885927,0.0,11.744314547984207,0.0,0.0,10.110839426669736,13.655752945174205,18.252939088623226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,60.0,0.0,659.0
L,3432,0,4.0,9.494948621030769,0.7547009348119866,16.339309223153933,7.046993948300054,13.251982402070727,6.162631210527008,4.0,11.744314547984207,0.9237240967195888,13.265593360632053,5.493965761402444,12.465784950283153,4.388173380346052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,86.0,0.0,1.0
H,3432,0,8.0,9.494948621030769,0.6007690257072423,15.079839800166098,8.635741919334704,12.631747107675345,7.898539790763082,1.0,11.744314547984207,0.4100052372252861,6.914567939129852,7.790689445781151,13.343484999490313,11.256806699023668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0,51.0,0.0,81.0
H,3432,0,4.0,9.494948621030769,0.3389458114648513,9.797812126964207,10.315883604489283,13.868392026456194,13.50858707701962,1.0,11.744314547984207,0.4903143305124655,7.699771410741889,6.979759229564822,13.34148998685606,10.851646776012633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,31.0,0.0,2175.0
H,3432,0,7.0,9.494948621030769,0.5256439902317787,10.672107473240183,9.620866471587114,13.387362951783835,12.923169694889927,2.0,11.744314547984207,0.6423701301620031,9.015681142266953,6.468651330659347,13.107026758490315,10.564117331043255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,50.0,0.0,312.0
H,3432,0,2.0,9.494948621030769,0.4246134274780367,9.897838906249687,8.181001963894618,14.306968863247006,12.676483084430627,1.0,11.744314547984207,0.4290824978667918,7.286075854781866,7.426046332193241,13.342487741927886,11.074637723136036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,41.0,0.0,746.0
H,104830,1,0.0,16.02423058861276,0.0,0.0,30.622046369637676,23.807305455273625,28.29122639762884,0.0,8.482118923552115,0.0,0.0,10.710529265934223,9.951384722867124,12.250974306881373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,46.0,22.0,121.0
H,104830,0,1.0,16.02423058861276,0.11920498530606058,7.554805677821082,24.600203742735985,21.158638970723988,20.687600928197803,0.0,8.482118923552115,0.0,0.0,11.221354889700212,9.953376755398363,12.250974306881373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,72.0,8.0,354.0
H,104830,0,0.0,16.02423058861276,0.0,0.0,31.165151750681467,23.843678572489328,28.29122639762884,0.0,8.482118923552115,0.0,0.0,10.30506415782606,9.95038721655,12.250974306881373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,35.0,20.0,1269.0
H,104830,0,3.0,16.02423058861276,0.40227104791506746,21.670989431619343,10.463183659818096,14.547068476685384,9.041414203239428,0.0,8.482118923552115,0.0,0.0,11.115994374042387,9.952879119160178,12.250974306881373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,64.0,32.0,233.0
H,104830,0,0.0,16.02423058861276,0.0,0.0,30.31107656395688,23.790292120164967,28.29122639762884,0.0,8.482118923552115,0.0,0.0,11.221354889700212,9.953376755398363,12.250974306881373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,92.0,17.0,459.0
H,104830,0,0.0,16.02423058861276,0.0,0.0,30.74611715147659,23.81482072949929,28.29122639762884,0.0,8.482118923552115,0.0,0.0,10.998211338386003,9.952381235156862,12.250974306881373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,70.0,3.0,621.0
L,104830,0,0.0,16.02423058861276,0.0,0.0,30.55699998622655,23.803537201685952,28.29122639762884,0.0,8.482118923552115,0.0,0.0,10.998211338386003,9.952381235156862,12.250974306881373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,67.0,7.0,294.0
